;;PA_1m;;PA_Stat1h;;PA_Stat1h;;PA_Stat1h;;TA_1m;;TA_Stat1h;;TA_Stat1h;;TA_Stat1h;;RH_1m;;RH_Stat1h;;RH_Stat1h;;RH_Stat1h;;DP_1m;;DP_Stat1h;;DP_Stat1h;;DP_Stat1h;;SR_1m;;SR_Stat1h;;SR_Stat1h;;SR_Stat1h;;PR_Sum;
time;status;Avg;status;Avg;status;Max;status;Min;status;Avg;status;Avg;status;Max;status;Min;status;Avg;status;Avg;status;Max;status;Min;status;DP;status;Avg;status;Max;status;Min;status;Avg;status;Avg;status;Max;status;Min;status;PR_Sum1h;
3/23/21 12:00:07 PM;VALID;1002.25;VALID;1002.658;VALID;1002.97;VALID;1002.25;VALID;30.086;VALID;29.974;VALID;30.936;VALID;28.911;VALID;58.749;VALID;61.031;VALID;64.109;VALID;58.152;VALID;21.122;VALID;21.64;VALID;22.652;VALID;20.678;VALID;787.575;VALID;750.012;VALID;787.93;VALID;698.792;VALID;0.0;
3/23/21 1:00:07 PM;VALID;1001.244;VALID;1001.762;VALID;1002.244;VALID;1001.244;VALID;31.484;VALID;30.969;VALID;31.797;VALID;30.049;VALID;54.432;VALID;56.371;VALID;60.729;VALID;52.759;VALID;21.179;VALID;21.264;VALID;22.261;VALID;20.452;VALID;819.661;VALID;809.756;VALID;823.455;VALID;787.799;VALID;0.0;
3/23/21 2:00:07 PM;VALID;1000.333;VALID;1000.735;VALID;1001.234;VALID;1000.326;VALID;32.459;VALID;32.055;VALID;32.785;VALID;31.337;VALID;51.1;VALID;52.963;VALID;58.634;VALID;49.38;VALID;21.049;VALID;21.251;VALID;22.411;VALID;20.538;VALID;761.488;VALID;804.525;VALID;823.137;VALID;761.488;VALID;0.0;
3/23/21 3:00:06 PM;VALID;999.642;VALID;999.964;VALID;1000.328;VALID;999.641;VALID;32.94;VALID;32.815;VALID;33.695;VALID;32.073;VALID;51.442;VALID;50.96;VALID;54.371;VALID;48.462;VALID;21.6;VALID;21.334;VALID;22.138;VALID;20.423;VALID;719.74;VALID;715.752;VALID;791.369;VALID;155.983;VALID;0.0;
3/23/21 4:00:06 PM;VALID;999.26;VALID;999.405;VALID;999.644;VALID;999.245;VALID;32.552;VALID;32.687;VALID;33.546;VALID;31.505;VALID;51.313;VALID;51.637;VALID;54.295;VALID;48.165;VALID;21.202;VALID;21.418;VALID;22.241;VALID;20.781;VALID;523.132;VALID;539.093;VALID;718.414;VALID;128.12;VALID;0.0;
3/23/21 5:00:06 PM;VALID;999.217;VALID;999.222;VALID;999.275;VALID;999.158;VALID;32.194;VALID;32.126;VALID;33.002;VALID;31.355;VALID;53.027;VALID;53.055;VALID;55.751;VALID;50.786;VALID;21.409;VALID;21.352;VALID;22.044;VALID;20.934;VALID;347.228;VALID;330.755;VALID;523.188;VALID;55.165;VALID;0.0;
3/23/21 6:00:06 PM;VALID;999.522;VALID;999.277;VALID;999.522;VALID;999.174;VALID;29.272;VALID;31.088;VALID;32.257;VALID;29.272;VALID;63.999;VALID;57.271;VALID;63.999;VALID;52.256;VALID;21.755;VALID;21.614;VALID;21.905;VALID;21.267;VALID;103.023;VALID;215.976;VALID;347.303;VALID;103.023;VALID;0.0;
3/23/21 7:00:09 PM;VALID;1000.401;VALID;999.978;VALID;1000.404;VALID;999.504;VALID;27.614;VALID;28.443;VALID;29.259;VALID;27.614;VALID;68.463;VALID;65.777;VALID;68.463;VALID;64.048;VALID;21.283;VALID;21.412;VALID;21.782;VALID;21.191;VALID;0.262;VALID;30.859;VALID;102.556;VALID;0.262;VALID;0.0;
3/23/21 8:00:06 PM;VALID;1001.157;VALID;1000.779;VALID;1001.161;VALID;1000.394;VALID;26.161;VALID;26.938;VALID;27.616;VALID;26.161;VALID;76.171;VALID;71.977;VALID;76.171;VALID;68.251;VALID;21.632;VALID;21.448;VALID;21.632;VALID;21.248;VALID;0.0;VALID;0.019;VALID;0.243;VALID;0.0;VALID;0.0;
3/23/21 9:00:06 PM;VALID;1002.026;VALID;1001.588;VALID;1002.026;VALID;1001.138;VALID;25.057;VALID;25.563;VALID;26.159;VALID;25.057;VALID;83.065;VALID;80.116;VALID;83.065;VALID;76.201;VALID;21.978;VALID;21.876;VALID;22.017;VALID;21.652;VALID;0.0;VALID;0.004;VALID;0.037;VALID;0.0;VALID;0.0;
3/23/21 10:00:07 PM;VALID;1002.756;VALID;1002.422;VALID;1002.756;VALID;1002.034;VALID;24.211;VALID;24.619;VALID;25.054;VALID;24.194;VALID;86.987;VALID;85.112;VALID;87.002;VALID;83.079;VALID;21.905;VALID;21.947;VALID;22.005;VALID;21.887;VALID;0.0;VALID;0.001;VALID;0.019;VALID;0.0;VALID;0.0;
3/23/21 11:00:07 PM;VALID;1002.875;VALID;1002.907;VALID;1002.989;VALID;1002.755;VALID;23.667;VALID;23.858;VALID;24.226;VALID;23.651;VALID;89.922;VALID;88.426;VALID;89.922;VALID;86.927;VALID;21.914;VALID;21.826;VALID;21.914;VALID;21.726;VALID;0.0;VALID;0.043;VALID;0.112;VALID;0.0;VALID;0.0;
3/24/21 12:00:07 AM;VALID;1002.824;VALID;1002.844;VALID;1002.893;VALID;1002.792;VALID;23.197;VALID;23.381;VALID;23.668;VALID;23.112;VALID;91.615;VALID;90.879;VALID;92.006;VALID;89.821;VALID;21.755;VALID;21.803;VALID;21.918;VALID;21.722;VALID;0.0;VALID;0.01;VALID;0.056;VALID;0.0;VALID;0.0;
3/24/21 1:00:07 AM;VALID;1002.509;VALID;1002.698;VALID;1002.848;VALID;1002.509;VALID;22.608;VALID;22.939;VALID;23.338;VALID;22.487;VALID;93.189;VALID;92.319;VALID;93.469;VALID;91.068;VALID;21.45;VALID;21.622;VALID;21.887;VALID;21.293;VALID;0.0;VALID;0.001;VALID;0.019;VALID;0.0;VALID;0.0;
3/24/21 2:00:07 AM;VALID;1002.125;VALID;1002.305;VALID;1002.507;VALID;1002.125;VALID;22.797;VALID;22.601;VALID;22.917;VALID;22.419;VALID;91.777;VALID;92.721;VALID;93.473;VALID;91.53;VALID;21.388;VALID;21.361;VALID;21.506;VALID;21.238;VALID;0.0;VALID;0.0;VALID;0.0;VALID;0.0;VALID;0.0;
3/24/21 3:00:06 AM;VALID;1001.517;VALID;1001.746;VALID;1002.125;VALID;1001.501;VALID;22.836;VALID;22.811;VALID;22.93;VALID;22.693;VALID;92.776;VALID;92.676;VALID;93.441;VALID;91.622;VALID;21.604;VALID;21.562;VALID;21.697;VALID;21.344;VALID;0.0;VALID;0.006;VALID;0.093;VALID;0.0;VALID;0.0;
3/24/21 4:00:06 AM;VALID;1001.092;VALID;1001.288;VALID;1001.531;VALID;1001.092;VALID;22.29;VALID;22.718;VALID;23.113;VALID;22.283;VALID;94.668;VALID;93.518;VALID;95.23;VALID;91.756;VALID;21.392;VALID;21.615;VALID;21.771;VALID;21.391;VALID;0.0;VALID;0.0;VALID;0.0;VALID;0.0;VALID;0.0;
3/24/21 5:00:06 AM;VALID;1001.165;VALID;1001.094;VALID;1001.167;VALID;1001.026;VALID;21.448;VALID;21.823;VALID;22.29;VALID;21.389;VALID;97.537;VALID;96.278;VALID;97.537;VALID;94.645;VALID;21.041;VALID;21.2;VALID;21.367;VALID;20.932;VALID;0.056;VALID;0.017;VALID;0.112;VALID;0.0;VALID;0.0;
3/24/21 6:00:06 AM;VALID;1001.695;VALID;1001.474;VALID;1001.695;VALID;1001.168;VALID;21.118;VALID;21.164;VALID;21.455;VALID;20.824;VALID;98.645;VALID;98.322;VALID;98.793;VALID;97.548;VALID;20.896;VALID;20.888;VALID;21.136;VALID;20.524;VALID;0.0;VALID;0.004;VALID;0.112;VALID;0.0;VALID;0.0;
3/24/21 7:00:06 AM;VALID;1002.442;VALID;1002.028;VALID;1002.444;VALID;1001.697;VALID;20.915;VALID;20.905;VALID;21.182;VALID;20.739;VALID;98.804;VALID;98.721;VALID;98.857;VALID;98.613;VALID;20.719;VALID;20.694;VALID;20.962;VALID;20.531;VALID;20.388;VALID;2.997;VALID;20.388;VALID;0.0;VALID;0.0;
3/24/21 8:00:06 AM;VALID;1003.291;VALID;1002.873;VALID;1003.291;VALID;1002.442;VALID;22.707;VALID;21.628;VALID;22.707;VALID;20.918;VALID;92.719;VALID;97.238;VALID;98.839;VALID;92.719;VALID;21.465;VALID;21.173;VALID;21.802;VALID;20.597;VALID;166.41;VALID;86.419;VALID;166.41;VALID;20.687;VALID;0.0;
3/24/21 9:00:07 AM;VALID;1003.88;VALID;1003.587;VALID;1003.881;VALID;1003.295;VALID;25.351;VALID;24.229;VALID;25.351;VALID;22.723;VALID;81.524;VALID;86.687;VALID;93.408;VALID;80.567;VALID;21.958;VALID;21.856;VALID;22.401;VALID;21.493;VALID;364.365;VALID;264.268;VALID;364.365;VALID;166.765;VALID;0.0;
3/24/21 10:00:07 AM;VALID;1003.94;VALID;1003.993;VALID;1004.074;VALID;1003.885;VALID;27.431;VALID;26.477;VALID;27.515;VALID;25.374;VALID;72.27;VALID;77.819;VALID;82.259;VALID;72.093;VALID;21.993;VALID;22.281;VALID;22.672;VALID;21.981;VALID;546.005;VALID;461.779;VALID;546.005;VALID;365.168;VALID;0.0;
3/24/21 11:00:07 AM;VALID;1003.393;VALID;1003.722;VALID;1003.935;VALID;1003.393;VALID;29.163;VALID;28.504;VALID;29.721;VALID;27.417;VALID;61.82;VALID;66.804;VALID;73.189;VALID;60.677;VALID;21.086;VALID;21.699;VALID;22.504;VALID;20.783;VALID;698.306;VALID;629.887;VALID;698.306;VALID;546.734;VALID;0.0;
3/24/21 12:00:07 PM;VALID;1002.627;VALID;1002.988;VALID;1003.397;VALID;1002.627;VALID;30.727;VALID;30.09;VALID;31.069;VALID;29.182;VALID;57.439;VALID;59.617;VALID;62.394;VALID;56.555;VALID;21.354;VALID;21.363;VALID;22.03;VALID;20.894;VALID;797.106;VALID;746.333;VALID;797.106;VALID;698.474;VALID;0.0;
3/24/21 1:00:07 PM;VALID;1001.189;VALID;1001.854;VALID;1002.625;VALID;1001.189;VALID;32.057;VALID;31.357;VALID;32.274;VALID;30.467;VALID;49.762;VALID;55.362;VALID;59.489;VALID;49.723;VALID;20.25;VALID;21.313;VALID;22.333;VALID;20.25;VALID;819.418;VALID;815.302;VALID;824.632;VALID;797.965;VALID;0.0;
3/24/21 2:00:06 PM;VALID;1000.306;VALID;1000.733;VALID;1001.191;VALID;1000.306;VALID;32.491;VALID;32.143;VALID;32.775;VALID;31.46;VALID;46.399;VALID;47.097;VALID;51.053;VALID;42.05;VALID;19.516;VALID;19.418;VALID;20.729;VALID;17.927;VALID;775.204;VALID;802.216;VALID;821.605;VALID;759.638;VALID;0.0;
3/24/21 3:00:06 PM;VALID;999.582;VALID;999.902;VALID;1000.304;VALID;999.58;VALID;33.327;VALID;32.967;VALID;33.618;VALID;32.39;VALID;44.709;VALID;45.979;VALID;48.973;VALID;43.695;VALID;19.675;VALID;19.8;VALID;20.654;VALID;19.172;VALID;660.371;VALID;718.815;VALID;775.017;VALID;573.849;VALID;0.0;
3/24/21 4:00:06 PM;VALID;999.082;VALID;999.297;VALID;999.58;VALID;999.081;VALID;32.946;VALID;32.937;VALID;33.439;VALID;32.497;VALID;49.043;VALID;46.713;VALID;49.335;VALID;44.422;VALID;20.827;VALID;20.031;VALID;20.889;VALID;19.272;VALID;501.099;VALID;586.932;VALID;659.885;VALID;501.099;VALID;0.0;
3/24/21 5:00:06 PM;VALID;999.138;VALID;999.1;VALID;999.141;VALID;999.05;VALID;33.041;VALID;32.86;VALID;33.347;VALID;32.467;VALID;47.243;VALID;47.355;VALID;50.083;VALID;44.784;VALID;20.306;VALID;20.173;VALID;21.281;VALID;19.245;VALID;317.684;VALID;422.601;VALID;500.894;VALID;227.144;VALID;0.0;
3/24/21 6:00:06 PM;VALID;999.401;VALID;999.208;VALID;999.401;VALID;999.067;VALID;31.61;VALID;32.217;VALID;33.179;VALID;31.607;VALID;47.983;VALID;46.667;VALID;48.357;VALID;44.526;VALID;19.254;VALID;19.35;VALID;20.035;VALID;18.541;VALID;116.459;VALID;216.294;VALID;316.843;VALID;116.459;VALID;0.0;
3/24/21 7:00:07 PM;VALID;1000.056;VALID;999.637;VALID;1000.056;VALID;999.408;VALID;28.348;VALID;30.037;VALID;31.607;VALID;28.348;VALID;67.735;VALID;58.389;VALID;67.735;VALID;48.07;VALID;21.808;VALID;20.824;VALID;22.268;VALID;19.133;VALID;0.355;VALID;32.18;VALID;115.824;VALID;0.355;VALID;0.0;
3/24/21 8:00:07 PM;VALID;1001.115;VALID;1000.646;VALID;1001.116;VALID;1000.07;VALID;26.722;VALID;27.438;VALID;28.345;VALID;26.722;VALID;69.617;VALID;68.7;VALID;69.617;VALID;67.757;VALID;20.703;VALID;21.163;VALID;21.898;VALID;20.674;VALID;0.0;VALID;0.019;VALID;0.318;VALID;0.0;VALID;0.0;
3/24/21 9:00:07 PM;VALID;1002.019;VALID;1001.61;VALID;1002.019;VALID;1001.117;VALID;25.631;VALID;26.149;VALID;26.716;VALID;25.536;VALID;74.531;VALID;72.677;VALID;74.992;VALID;69.64;VALID;20.764;VALID;20.851;VALID;20.985;VALID;20.702;VALID;0.0;VALID;0.002;VALID;0.037;VALID;0.0;VALID;0.0;
3/24/21 10:00:07 PM;VALID;1002.65;VALID;1002.356;VALID;1002.653;VALID;1002.019;VALID;25.057;VALID;25.403;VALID;25.702;VALID;25.057;VALID;77.042;VALID;75.725;VALID;77.042;VALID;74.155;VALID;20.749;VALID;20.801;VALID;20.898;VALID;20.669;VALID;0.0;VALID;0.001;VALID;0.019;VALID;0.0;VALID;0.0;
3/24/21 11:00:07 PM;VALID;1002.984;VALID;1002.806;VALID;1002.988;VALID;1002.613;VALID;23.958;VALID;24.741;VALID;25.275;VALID;23.921;VALID;83.957;VALID;78.872;VALID;84.127;VALID;75.249;VALID;21.077;VALID;20.818;VALID;21.147;VALID;20.545;VALID;0.0;VALID;0.023;VALID;0.112;VALID;0.0;VALID;0.0;
3/25/21 12:00:08 AM;VALID;1002.904;VALID;1002.94;VALID;1003.04;VALID;1002.846;VALID;23.748;VALID;23.976;VALID;24.428;VALID;23.735;VALID;84.354;VALID;82.988;VALID;84.49;VALID;80.075;VALID;20.949;VALID;20.905;VALID;21.125;VALID;20.729;VALID;0.0;VALID;0.002;VALID;0.056;VALID;0.0;VALID;0.0;
3/25/21 1:00:07 AM;VALID;1002.31;VALID;1002.686;VALID;1002.903;VALID;1002.309;VALID;23.265;VALID;23.425;VALID;23.749;VALID;23.121;VALID;87.988;VALID;86.759;VALID;88.171;VALID;84.366;VALID;21.162;VALID;21.09;VALID;21.344;VALID;20.897;VALID;0.0;VALID;0.002;VALID;0.019;VALID;0.0;VALID;0.0;
3/25/21 2:00:06 AM;VALID;1001.627;VALID;1001.919;VALID;1002.307;VALID;1001.608;VALID;22.965;VALID;23.368;VALID;23.689;VALID;22.965;VALID;89.701;VALID;88.524;VALID;89.701;VALID;87.269;VALID;21.181;VALID;21.362;VALID;21.658;VALID;21.176;VALID;0.0;VALID;0.001;VALID;0.019;VALID;0.0;VALID;0.0;
3/25/21 3:00:06 AM;VALID;1001.185;VALID;1001.392;VALID;1001.644;VALID;1001.159;VALID;21.605;VALID;22.309;VALID;22.959;VALID;21.605;VALID;96.264;VALID;93.149;VALID;96.264;VALID;89.756;VALID;20.983;VALID;21.143;VALID;21.327;VALID;20.962;VALID;0.0;VALID;0.001;VALID;0.019;VALID;0.0;VALID;0.0;
3/25/21 4:00:06 AM;VALID;1001.08;VALID;1001.201;VALID;1001.297;VALID;1001.031;VALID;21.586;VALID;21.518;VALID;21.819;VALID;21.31;VALID;96.527;VALID;96.954;VALID;97.611;VALID;96.282;VALID;21.009;VALID;21.013;VALID;21.418;VALID;20.846;VALID;0.0;VALID;0.015;VALID;0.093;VALID;0.0;VALID;0.0;
3/25/21 5:00:06 AM;VALID;1001.387;VALID;1001.273;VALID;1001.387;VALID;1001.082;VALID;21.719;VALID;21.589;VALID;21.729;VALID;21.487;VALID;97.248;VALID;97.077;VALID;97.415;VALID;96.548;VALID;21.263;VALID;21.106;VALID;21.263;VALID;20.996;VALID;0.0;VALID;0.024;VALID;0.112;VALID;0.0;VALID;0.0;
3/25/21 6:00:06 AM;VALID;1002.11;VALID;1001.713;VALID;1002.11;VALID;1001.393;VALID;21.53;VALID;21.629;VALID;22.055;VALID;21.257;VALID;97.783;VALID;96.869;VALID;97.942;VALID;94.883;VALID;21.164;VALID;21.108;VALID;21.338;VALID;20.858;VALID;0.0;VALID;0.0;VALID;0.0;VALID;0.0;VALID;0.0;
3/25/21 7:00:06 AM;VALID;1002.657;VALID;1002.389;VALID;1002.657;VALID;1002.119;VALID;21.842;VALID;21.742;VALID;21.999;VALID;21.514;VALID;95.181;VALID;96.038;VALID;97.768;VALID;95.181;VALID;21.035;VALID;21.08;VALID;21.25;VALID;20.952;VALID;10.297;VALID;1.634;VALID;10.297;VALID;0.0;VALID;0.0;
3/25/21 8:00:07 AM;VALID;1003.284;VALID;1002.957;VALID;1003.284;VALID;1002.659;VALID;23.846;VALID;22.547;VALID;23.875;VALID;21.833;VALID;85.727;VALID;92.932;VALID;96.05;VALID;84.361;VALID;21.308;VALID;21.334;VALID;21.671;VALID;21.045;VALID;160.935;VALID;79.372;VALID;212.568;VALID;10.446;VALID;0.0;
3/25/21 9:00:07 AM;VALID;1003.935;VALID;1003.657;VALID;1003.944;VALID;1003.295;VALID;24.56;VALID;24.621;VALID;25.577;VALID;23.852;VALID;84.72;VALID;82.599;VALID;85.888;VALID;79.499;VALID;21.815;VALID;21.46;VALID;21.869;VALID;20.994;VALID;156.244;VALID;218.786;VALID;362.159;VALID;123.71;VALID;0.0;
3/25/21 10:00:07 AM;VALID;1004.185;VALID;1004.097;VALID;1004.275;VALID;1003.938;VALID;26.045;VALID;25.173;VALID;26.045;VALID;24.567;VALID;78.653;VALID;81.766;VALID;85.074;VALID;78.176;VALID;22.044;VALID;21.83;VALID;22.206;VALID;21.611;VALID;623.071;VALID;238.355;VALID;623.071;VALID;156.712;VALID;0.0;
3/25/21 11:00:07 AM;VALID;1003.929;VALID;1004.12;VALID;1004.221;VALID;1003.929;VALID;28.11;VALID;27.2;VALID;28.433;VALID;26.094;VALID;72.059;VALID;73.79;VALID;78.611;VALID;69.144;VALID;22.597;VALID;22.107;VALID;22.82;VALID;21.629;VALID;570.074;VALID;584.989;VALID;877.629;VALID;236.263;VALID;0.0;
3/25/21 12:00:07 PM;VALID;1003.193;VALID;1003.565;VALID;1003.932;VALID;1003.193;VALID;29.867;VALID;28.418;VALID;29.874;VALID;27.246;VALID;63.312;VALID;68.392;VALID;73.696;VALID;63.312;VALID;22.141;VALID;22.017;VALID;22.911;VALID;21.533;VALID;782.866;VALID;702.182;VALID;784.492;VALID;212.96;VALID;0.0;
3/25/21 1:00:06 PM;VALID;1002.389;VALID;1002.833;VALID;1003.192;VALID;1002.389;VALID;31.015;VALID;30.158;VALID;31.217;VALID;29.267;VALID;49.617;VALID;59.002;VALID;65.067;VALID;48.879;VALID;19.248;VALID;21.193;VALID;22.347;VALID;19.073;VALID;813.625;VALID;804.608;VALID;813.625;VALID;783.352;VALID;0.0;
3/25/21 2:00:06 PM;VALID;1001.26;VALID;1001.804;VALID;1002.385;VALID;1001.259;VALID;31.798;VALID;31.629;VALID;32.246;VALID;30.861;VALID;43.373;VALID;46.861;VALID;52.331;VALID;41.926;VALID;17.81;VALID;18.863;VALID;20.371;VALID;17.364;VALID;772.999;VALID;799.038;VALID;817.905;VALID;772.999;VALID;0.0;
3/25/21 3:00:06 PM;VALID;1000.517;VALID;1000.837;VALID;1001.268;VALID;1000.513;VALID;32.305;VALID;32.138;VALID;32.617;VALID;31.715;VALID;40.994;VALID;41.541;VALID;46.362;VALID;38.533;VALID;17.37;VALID;17.411;VALID;18.916;VALID;16.547;VALID;664.968;VALID;717.022;VALID;772.85;VALID;567.962;VALID;0.0;
3/25/21 4:00:06 PM;VALID;1000.006;VALID;1000.259;VALID;1000.537;VALID;1000.006;VALID;32.158;VALID;32.299;VALID;32.717;VALID;32.011;VALID;42.448;VALID;42.116;VALID;44.182;VALID;39.644;VALID;17.791;VALID;17.792;VALID;18.58;VALID;16.805;VALID;502.239;VALID;581.091;VALID;664.688;VALID;502.239;VALID;0.0;
3/25/21 5:00:06 PM;VALID;999.941;VALID;999.951;VALID;1000.032;VALID;999.892;VALID;31.659;VALID;31.984;VALID;32.54;VALID;31.658;VALID;48.513;VALID;46.501;VALID;49.527;VALID;42.233;VALID;19.475;VALID;19.09;VALID;20.01;VALID;17.629;VALID;306.06;VALID;400.346;VALID;501.996;VALID;306.06;VALID;0.0;
3/25/21 6:00:06 PM;VALID;1000.017;VALID;999.942;VALID;1000.028;VALID;999.874;VALID;29.96;VALID;31.142;VALID;31.652;VALID;29.96;VALID;60.021;VALID;52.286;VALID;60.138;VALID;48.507;VALID;21.354;VALID;20.176;VALID;21.549;VALID;19.441;VALID;103.079;VALID;205.083;VALID;305.556;VALID;103.079;VALID;0.0;
3/25/21 7:00:07 PM;VALID;1001.086;VALID;1000.501;VALID;1001.086;VALID;1000.025;VALID;27.842;VALID;28.927;VALID;29.958;VALID;27.842;VALID;64.329;VALID;61.171;VALID;64.329;VALID;59.446;VALID;20.486;VALID;20.681;VALID;21.366;VALID;20.466;VALID;0.224;VALID;28.856;VALID;102.612;VALID;0.224;VALID;0.0;
3/25/21 8:00:07 PM;VALID;1002.219;VALID;1001.645;VALID;1002.237;VALID;1001.086;VALID;26.275;VALID;26.979;VALID;27.832;VALID;26.275;VALID;70.622;VALID;67.811;VALID;70.757;VALID;64.367;VALID;20.508;VALID;20.515;VALID;20.686;VALID;20.419;VALID;0.0;VALID;0.021;VALID;0.224;VALID;0.0;VALID;0.0;
3/25/21 9:00:07 PM;VALID;1002.984;VALID;1002.624;VALID;1002.984;VALID;1002.226;VALID;25.312;VALID;25.701;VALID;26.295;VALID;25.223;VALID;73.065;VALID;72.456;VALID;74.135;VALID;70.508;VALID;20.135;VALID;20.369;VALID;20.543;VALID;20.13;VALID;0.0;VALID;0.003;VALID;0.019;VALID;0.0;VALID;0.0;
3/25/21 10:00:07 PM;VALID;1003.515;VALID;1003.31;VALID;1003.527;VALID;1002.989;VALID;24.867;VALID;25.18;VALID;25.475;VALID;24.844;VALID;73.843;VALID;73.225;VALID;75.391;VALID;72.261;VALID;19.878;VALID;20.041;VALID;20.264;VALID;19.878;VALID;0.0;VALID;0.007;VALID;0.112;VALID;0.0;VALID;0.0;
3/25/21 11:00:07 PM;VALID;1003.528;VALID;1003.609;VALID;1003.75;VALID;1003.483;VALID;24.1;VALID;24.223;VALID;25.037;VALID;23.893;VALID;78.311;VALID;78.736;VALID;80.883;VALID;73.253;VALID;20.086;VALID;20.291;VALID;20.544;VALID;19.888;VALID;0.0;VALID;0.001;VALID;0.037;VALID;0.0;VALID;0.0;
3/26/21 12:00:07 AM;VALID;1003.412;VALID;1003.453;VALID;1003.53;VALID;1003.38;VALID;23.552;VALID;23.676;VALID;24.158;VALID;23.343;VALID;80.689;VALID;80.714;VALID;82.798;VALID;78.317;VALID;20.037;VALID;20.16;VALID;20.387;VALID;19.986;VALID;0.0;VALID;0.0;VALID;0.019;VALID;0.0;VALID;0.0;
3/26/21 1:00:06 AM;VALID;1003.162;VALID;1003.281;VALID;1003.426;VALID;1003.139;VALID;22.406;VALID;23.173;VALID;23.621;VALID;22.337;VALID;87.52;VALID;83.233;VALID;88.112;VALID;80.577;VALID;20.23;VALID;20.163;VALID;20.635;VALID;19.997;VALID;0.0;VALID;0.0;VALID;0.0;VALID;0.0;VALID;0.0;
3/26/21 2:00:06 AM;VALID;1002.695;VALID;1002.92;VALID;1003.159;VALID;1002.695;VALID;22.172;VALID;22.529;VALID;23.022;VALID;22.172;VALID;88.919;VALID;86.959;VALID;89.243;VALID;83.924;VALID;20.257;VALID;20.245;VALID;20.559;VALID;20.106;VALID;0.112;VALID;0.024;VALID;0.131;VALID;0.0;VALID;0.0;
3/26/21 3:00:06 AM;VALID;1002.219;VALID;1002.369;VALID;1002.694;VALID;1002.212;VALID;21.492;VALID;21.403;VALID;22.147;VALID;21.081;VALID;91.558;VALID;92.413;VALID;93.653;VALID;89.065;VALID;20.058;VALID;20.118;VALID;20.344;VALID;19.924;VALID;0.0;VALID;0.004;VALID;0.112;VALID;0.0;VALID;0.0;
3/26/21 4:00:06 AM;VALID;1001.751;VALID;1001.964;VALID;1002.224;VALID;1001.751;VALID;20.849;VALID;20.876;VALID;21.476;VALID;20.68;VALID;96.481;VALID;95.657;VALID;96.861;VALID;91.656;VALID;20.268;VALID;20.156;VALID;20.291;VALID;20.052;VALID;0.037;VALID;0.015;VALID;0.075;VALID;0.0;VALID;0.0;
3/26/21 5:00:06 AM;VALID;1001.744;VALID;1001.786;VALID;1001.874;VALID;1001.729;VALID;20.131;VALID;20.524;VALID;20.92;VALID;20.107;VALID;97.544;VALID;96.704;VALID;97.641;VALID;95.917;VALID;19.729;VALID;19.977;VALID;20.322;VALID;19.556;VALID;0.0;VALID;0.007;VALID;0.075;VALID;0.0;VALID;0.0;
3/26/21 6:00:06 AM;VALID;1001.943;VALID;1001.82;VALID;1001.973;VALID;1001.661;VALID;20.173;VALID;20.12;VALID;20.27;VALID;19.99;VALID;98.258;VALID;98.199;VALID;98.58;VALID;97.544;VALID;19.889;VALID;19.827;VALID;20.038;VALID;19.722;VALID;0.0;VALID;0.003;VALID;0.019;VALID;0.0;VALID;0.0;
3/26/21 7:00:07 AM;VALID;1002.329;VALID;1002.111;VALID;1002.332;VALID;1001.929;VALID;19.707;VALID;20.099;VALID;20.264;VALID;19.668;VALID;98.656;VALID;98.427;VALID;98.661;VALID;98.126;VALID;19.489;VALID;19.84;VALID;20.008;VALID;19.42;VALID;21.659;VALID;3.049;VALID;21.659;VALID;0.0;VALID;0.0;
3/26/21 8:00:07 AM;VALID;1002.888;VALID;1002.577;VALID;1002.888;VALID;1002.334;VALID;22.754;VALID;21.151;VALID;22.757;VALID;19.704;VALID;88.976;VALID;94.781;VALID;98.753;VALID;88.579;VALID;20.84;VALID;20.272;VALID;20.925;VALID;19.509;VALID;164.803;VALID;85.871;VALID;164.803;VALID;21.845;VALID;0.0;
3/26/21 9:00:07 AM;VALID;1003.494;VALID;1003.214;VALID;1003.494;VALID;1002.895;VALID;25.58;VALID;24.506;VALID;25.639;VALID;22.754;VALID;75.502;VALID;79.743;VALID;88.64;VALID;73.632;VALID;20.926;VALID;20.75;VALID;21.381;VALID;20.274;VALID;364.308;VALID;264.724;VALID;364.308;VALID;165.438;VALID;0.0;
3/26/21 10:00:07 AM;VALID;1003.439;VALID;1003.584;VALID;1003.706;VALID;1003.439;VALID;26.948;VALID;26.227;VALID;27.073;VALID;25.227;VALID;72.501;VALID;74.819;VALID;78.434;VALID;71.462;VALID;21.582;VALID;21.402;VALID;21.758;VALID;20.997;VALID;545.463;VALID;456.77;VALID;545.463;VALID;364.776;VALID;0.0;
3/26/21 11:00:07 AM;VALID;1002.969;VALID;1003.249;VALID;1003.512;VALID;1002.969;VALID;28.741;VALID;27.792;VALID;28.792;VALID;26.974;VALID;64.587;VALID;67.774;VALID;72.488;VALID;63.501;VALID;21.402;VALID;21.278;VALID;21.689;VALID;20.771;VALID;690.102;VALID;621.012;VALID;690.102;VALID;545.519;VALID;0.0;
